8, 0.213118, 11863, 62852, 419.906, 5.43587, -1, -1
9, 0.143646, 11863, 62852, 418.841, 5.40247, -1, -1
6, 0.0361672, 12912, 67151, 418.841, 5.32718, -1, -1
7, 0.511062, 11855, 62847, 418.841, 5.40202, -1, -1
8, 0.194678, 11855, 62839, 418.841, 5.39241, -1, -1
9, 0.138047, 11855, 62839, 418.385, 5.37034, -1, -1
6, 0.0933955, 29730, 158362, 418.385, 5.03001, -1, -1
7, 1.29064, 18773, 103488, 418.385, 4.81468, -1, -1
8, 0.784629, 18773, 103171, 418.385, 4.6498, -1, -1
9, 0.234642, 18773, 103171, 417.342, 4.43588, -1, -1
6, 0.0656318, 23216, 124366, 417.342, 4.43362, -1, -1
7, 0.836135, 18704, 103045, 417.342, 4.43063, -1, -1
8, 0.429325, 18704, 102912, 417.342, 4.39032, -1, -1
9, 0.234959, 18704, 102912, 387.992, 4.30477, -1, -1
6, 0.0611017, 21911, 117700, 387.992, 4.31795, -1, -1
7, 1.07384, 18713, 103051, 387.992, 4.31053, -1, -1
8, 0.419071, 18713, 103007, 387.992, 4.29412, -1, -1
9, 0.240781, 18713, 103007, 358.697, 4.24933, -1, -1
6, 0.0613792, 21281, 114611, 358.697, 4.26451, -1, -1
7, 0.673583, 18600, 102486, 358.697, 4.25601, -1, -1
8, 0.362517, 18600, 102451, 358.697, 4.24788, -1, -1
9, 0.216114, 18600, 102451, 339.063, 4.22288, -1, -1
6, 0.0613748, 20925, 112807, 339.063, 4.23876, -1, -1
7, 0.640555, 18621, 102575, 339.063, 4.22638, -1, -1
8, 0.356246, 18621, 102533, 339.063, 4.21959, -1, -1
9, 0.193063, 18621, 102533, 327.076, 4.20247, -1, -1
6, 0.0591313, 20728, 111827, 327.076, 4.21843, -1, -1
7, 0.625009, 18577, 102321, 327.076, 4.20632, -1, -1
8, 0.356574, 18577, 102299, 327.076, 4.20218, -1, -1
9, 0.187238, 18577, 102299, 323.98, 4.19175, -1, -1
6, 0.0601424, 20588, 111113, 323.98, 4.20854, -1, -1
7, 0.609437, 18569, 102262, 323.98, 4.19531, -1, -1
8, 0.340236, 18569, 102251, 323.98, 4.19276, -1, -1
9, 0.179687, 18569, 102251, 321.349, 4.1861, -1, -1
6, 0.0591337, 20535, 110874, 321.349, 4.20372, -1, -1
7, 0.587648, 18555, 102205, 321.349, 4.1892, -1, -1
8, 0.336716, 18555, 102205, 321.349, 4.18676, -1, -1
9, 0.166313, 18555, 102205, 321.173, 4.18207, -1, -1
6, 0.135873, 43548, 233678, 321.173, 4.493, -1, -1
7, 1.6621, 26903, 150274, 321.173, 4.13292, -1, -1
8, 0.997354, 26903, 149625, 321.173, 4.02059, -1, -1
9, 0.291455, 26903, 149625, 321.1, 3.86162, -1, -1
6, 0.092052, 33874, 183107, 321.1, 3.97011, -1, -1
7, 1.08153, 26567, 148226, 321.1, 3.8667, -1, -1
8, 0.611396, 26567, 148093, 321.1, 3.84438, -1, -1
9, 0.280691, 26567, 148093, 320.998, 3.78071, -1, -1
6, 0.0563643, 30294, 166917, 320.998, 3.88067, -1, -1
7, 1.48123, 27190, 151768, 320.998, 3.8024, -1, -1
8, 0.604126, 27190, 151685, 320.998, 3.79044, -1, -1
9, 0.274133, 27190, 151685, 319.288, 3.74883, -1, -1
6, 0.0853073, 28859, 159249, 319.288, 3.78497, -1, -1
7, 1.10503, 26993, 150643, 319.288, 3.75364, -1, -1
8, 0.538262, 26993, 150628, 319.288, 3.75036, -1, -1
9, 0.26927, 26993, 150628, 314.276, 3.73098, -1, -1
6, 0.0825594, 28392, 156774, 314.276, 3.76039, -1, -1
7, 1.11158, 26917, 150221, 314.276, 3.73576, -1, -1
8, 0.509986, 26917, 150203, 314.276, 3.73356, -1, -1
9, 0.242281, 26917, 150203, 309.509, 3.72269, -1, -1
6, 0.0834585, 28198, 155729, 309.509, 3.74985, -1, -1
7, 1.05195, 26882, 150036, 309.509, 3.7268, -1, -1
8, 0.51077, 26882, 150031, 309.509, 3.72586, -1, -1
9, 0.248944, 26882, 150031, 308.221, 3.71897, -1, -1
6, 0.0835539, 28098, 155211, 308.221, 3.7446, -1, -1
7, 1.00929, 26865, 149954, 308.221, 3.72272, -1, -1
8, 0.509805, 26865, 149943, 308.221, 3.72152, -1, -1
9, 0.233086, 26865, 149943, 308.003, 3.71645, -1, -1
6, 0.0803192, 27444, 152158, 308.003, 3.7262, -1, -1
7, 1.12999, 26852, 149880, 308.003, 3.71946, -1, -1
8, 0.505568, 26852, 149884, 308.003, 3.71726, -1, -1
9, 0.21325, 26852, 149884, 304.177, 3.71227, -1, -1
6, 0.0828271, 27320, 151498, 304.177, 3.71793, -1, -1
